sep=;
Execution Time;Execution Time UTC;ISIN;Publication Time;Publication Time UTC;CCY;Venue of execution (MIC Code);Venue of publication (MIC Code);Price notation;Transaction to be cleared;MMT Flags;Transaction ID Code;Price;Volume;Buyer;Seller;Trade type
2021-08-31 17:23:15;2021-08-31T15:23:15.347000Z;SE0000195810;2021-08-31 17:23:15;2021-08-31T15:23:15.347000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------P----;001162708;401.200;9;;;
2021-08-31 17:23:15;2021-08-31T15:23:15.347000Z;SE0000195810;2021-08-31 17:23:15;2021-08-31T15:23:15.347000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001162707;401.200;1;;;
2021-08-31 17:23:15;2021-08-31T15:23:15.347000Z;SE0000195810;2021-08-31 17:23:15;2021-08-31T15:23:15.347000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001162706;401.200;1;;;
2021-08-31 17:23:07;2021-08-31T15:23:07.030000Z;SE0000195810;2021-08-31 17:23:07;2021-08-31T15:23:07.030000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001162124;401.400;6;;;
2021-08-31 17:23:05;2021-08-31T15:23:05.283000Z;SE0000195810;2021-08-31 17:23:05;2021-08-31T15:23:05.283000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001162038;401.400;23;;;
2021-08-31 17:22:46;2021-08-31T15:22:46.460000Z;SE0000195810;2021-08-31 17:22:46;2021-08-31T15:22:46.460000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001160912;401.400;94;;;
2021-08-31 17:22:46;2021-08-31T15:22:46.460000Z;SE0000195810;2021-08-31 17:22:46;2021-08-31T15:22:46.460000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001160911;401.400;25;;;
2021-08-31 17:22:46;2021-08-31T15:22:46.460000Z;SE0000195810;2021-08-31 17:22:46;2021-08-31T15:22:46.460000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001160910;401.400;17;;;
2021-08-31 17:22:46;2021-08-31T15:22:46.460000Z;SE0000195810;2021-08-31 17:22:46;2021-08-31T15:22:46.460000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001160909;401.400;10;;;
2021-08-31 17:22:46;2021-08-31T15:22:46.460000Z;SE0000195810;2021-08-31 17:22:46;2021-08-31T15:22:46.460000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001160908;401.400;108;;;
2021-08-31 17:22:14;2021-08-31T15:22:14.017000Z;SE0000195810;2021-08-31 17:22:14;2021-08-31T15:22:14.017000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001159152;401.400;25;;;
2021-08-31 17:22:14;2021-08-31T15:22:14.017000Z;SE0000195810;2021-08-31 17:22:14;2021-08-31T15:22:14.017000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001159151;401.400;2;;;
2021-08-31 17:22:06;2021-08-31T15:22:06.373000Z;SE0000195810;2021-08-31 17:22:06;2021-08-31T15:22:06.373000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001158722;401.600;5;;;
2021-08-31 17:22:06;2021-08-31T15:22:06.373000Z;SE0000195810;2021-08-31 17:22:06;2021-08-31T15:22:06.373000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001158721;401.600;4;;;
2021-08-31 17:21:33;2021-08-31T15:21:33.097000Z;SE0000195810;2021-08-31 17:21:33;2021-08-31T15:21:33.097000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001156655;401.400;15;;;
2021-08-31 17:21:33;2021-08-31T15:21:33.097000Z;SE0000195810;2021-08-31 17:21:33;2021-08-31T15:21:33.097000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001156654;401.400;11;;;
2021-08-31 17:21:33;2021-08-31T15:21:33.097000Z;SE0000195810;2021-08-31 17:21:33;2021-08-31T15:21:33.097000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001156653;401.400;24;;;
2021-08-31 17:21:33;2021-08-31T15:21:33.097000Z;SE0000195810;2021-08-31 17:21:33;2021-08-31T15:21:33.097000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001156652;401.400;1;;;
2021-08-31 17:21:13;2021-08-31T15:21:13.957000Z;SE0000195810;2021-08-31 17:21:13;2021-08-31T15:21:13.957000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001155513;401.600;25;;;
2021-08-31 17:21:13;2021-08-31T15:21:13.937000Z;SE0000195810;2021-08-31 17:21:13;2021-08-31T15:21:13.937000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001155512;401.600;4;;;
2021-08-31 17:20:21;2021-08-31T15:20:21.203000Z;SE0000195810;2021-08-31 17:20:21;2021-08-31T15:20:21.203000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001152109;401.800;1;;;
2021-08-31 17:20:13;2021-08-31T15:20:13.867000Z;SE0000195810;2021-08-31 17:20:13;2021-08-31T15:20:13.867000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001151635;401.600;88;;;
2021-08-31 17:20:13;2021-08-31T15:20:13.867000Z;SE0000195810;2021-08-31 17:20:13;2021-08-31T15:20:13.867000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------P----;001151634;401.600;22;;;
2021-08-31 17:20:13;2021-08-31T15:20:13.867000Z;SE0000195810;2021-08-31 17:20:13;2021-08-31T15:20:13.867000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------P----;001151633;401.600;22;;;
2021-08-31 17:20:13;2021-08-31T15:20:13.867000Z;SE0000195810;2021-08-31 17:20:13;2021-08-31T15:20:13.867000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------P----;001151632;401.600;4;;;
2021-08-31 17:19:57;2021-08-31T15:19:57.867000Z;SE0000195810;2021-08-31 17:19:57;2021-08-31T15:19:57.867000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001150209;401.400;1;;;
2021-08-31 17:19:53;2021-08-31T15:19:53.673000Z;SE0000195810;2021-08-31 17:19:53;2021-08-31T15:19:53.673000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001150038;401.400;8;;;
2021-08-31 17:19:53;2021-08-31T15:19:53.607000Z;SE0000195810;2021-08-31 17:19:53;2021-08-31T15:19:53.607000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001150036;401.600;31;;;
2021-08-31 17:19:53;2021-08-31T15:19:53.590000Z;SE0000195810;2021-08-31 17:19:53;2021-08-31T15:19:53.590000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001150035;401.600;14;;;
2021-08-31 17:19:53;2021-08-31T15:19:53.567000Z;SE0000195810;2021-08-31 17:19:53;2021-08-31T15:19:53.567000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001150034;401.800;10;;;
2021-08-31 17:19:53;2021-08-31T15:19:53.567000Z;SE0000195810;2021-08-31 17:19:53;2021-08-31T15:19:53.567000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001150033;401.600;101;;;
2021-08-31 17:19:53;2021-08-31T15:19:53.567000Z;SE0000195810;2021-08-31 17:19:53;2021-08-31T15:19:53.567000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001150032;401.600;31;;;
2021-08-31 17:19:33;2021-08-31T15:19:33.170000Z;SE0000195810;2021-08-31 17:19:33;2021-08-31T15:19:33.170000Z;SEK;MSTO;XSTO;MonetaryAmount;N;5U-------PH---;001148949;401.400;9;;;Auction On Demand
2021-08-31 17:19:03;2021-08-31T15:19:03.237000Z;SE0000195810;2021-08-31 17:19:03;2021-08-31T15:19:03.237000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001146959;401.400;93;;;
2021-08-31 17:19:03;2021-08-31T15:19:03.233000Z;SE0000195810;2021-08-31 17:19:03;2021-08-31T15:19:03.233000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001146958;401.800;8;;;
2021-08-31 17:19:03;2021-08-31T15:19:03.213000Z;SE0000195810;2021-08-31 17:19:03;2021-08-31T15:19:03.213000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001146957;401.600;30;;;
2021-08-31 17:19:03;2021-08-31T15:19:03.213000Z;SE0000195810;2021-08-31 17:19:03;2021-08-31T15:19:03.213000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001146956;401.600;22;;;
2021-08-31 17:19:03;2021-08-31T15:19:03.213000Z;SE0000195810;2021-08-31 17:19:03;2021-08-31T15:19:03.213000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001146955;401.600;29;;;
2021-08-31 17:18:51;2021-08-31T15:18:51.067000Z;SE0000195810;2021-08-31 17:18:51;2021-08-31T15:18:51.067000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001146468;401.400;30;;;
2021-08-31 17:18:51;2021-08-31T15:18:51.067000Z;SE0000195810;2021-08-31 17:18:51;2021-08-31T15:18:51.067000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001146467;401.400;43;;;
2021-08-31 17:18:51;2021-08-31T15:18:51.067000Z;SE0000195810;2021-08-31 17:18:51;2021-08-31T15:18:51.067000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001146466;401.400;38;;;
2021-08-31 17:18:51;2021-08-31T15:18:51.067000Z;SE0000195810;2021-08-31 17:18:51;2021-08-31T15:18:51.067000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001146465;401.400;4;;;
2021-08-31 17:18:51;2021-08-31T15:18:51.067000Z;SE0000195810;2021-08-31 17:18:51;2021-08-31T15:18:51.067000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001146464;401.400;7;;;
2021-08-31 17:18:48;2021-08-31T15:18:48.360000Z;SE0000195810;2021-08-31 17:18:48;2021-08-31T15:18:48.360000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001146289;401.600;46;;;
2021-08-31 17:17:59;2021-08-31T15:17:59.770000Z;SE0000195810;2021-08-31 17:17:59;2021-08-31T15:17:59.770000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001143723;401.600;12;;;
2021-08-31 17:17:59;2021-08-31T15:17:59.770000Z;SE0000195810;2021-08-31 17:17:59;2021-08-31T15:17:59.770000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001143722;401.600;14;;;
2021-08-31 17:17:59;2021-08-31T15:17:59.770000Z;SE0000195810;2021-08-31 17:17:59;2021-08-31T15:17:59.770000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001143721;401.600;29;;;
2021-08-31 17:17:46;2021-08-31T15:17:46.757000Z;SE0000195810;2021-08-31 17:17:46;2021-08-31T15:17:46.757000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001143176;401.600;9;;;
2021-08-31 17:17:46;2021-08-31T15:17:46.757000Z;SE0000195810;2021-08-31 17:17:46;2021-08-31T15:17:46.757000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001143175;401.600;27;;;
2021-08-31 17:17:46;2021-08-31T15:17:46.753000Z;SE0000195810;2021-08-31 17:17:46;2021-08-31T15:17:46.753000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001143174;401.800;9;;;
2021-08-31 17:17:46;2021-08-31T15:17:46.753000Z;SE0000195810;2021-08-31 17:17:46;2021-08-31T15:17:46.753000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------P----;001143173;401.800;19;;;
2021-08-31 17:17:46;2021-08-31T15:17:46.753000Z;SE0000195810;2021-08-31 17:17:46;2021-08-31T15:17:46.753000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001143172;401.800;60;;;
2021-08-31 17:17:46;2021-08-31T15:17:46.753000Z;SE0000195810;2021-08-31 17:17:46;2021-08-31T15:17:46.753000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001143171;401.800;69;;;
2021-08-31 17:17:46;2021-08-31T15:17:46.753000Z;SE0000195810;2021-08-31 17:17:46;2021-08-31T15:17:46.753000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001143170;401.800;60;;;
2021-08-31 17:17:46;2021-08-31T15:17:46.753000Z;SE0000195810;2021-08-31 17:17:46;2021-08-31T15:17:46.753000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001143169;401.800;2;;;
2021-08-31 17:17:46;2021-08-31T15:17:46.753000Z;SE0000195810;2021-08-31 17:17:46;2021-08-31T15:17:46.753000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001143168;401.800;24;;;
2021-08-31 17:17:46;2021-08-31T15:17:46.753000Z;SE0000195810;2021-08-31 17:17:46;2021-08-31T15:17:46.753000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------P----;001143167;401.800;4;;;
2021-08-31 17:16:51;2021-08-31T15:16:51.480000Z;SE0000195810;2021-08-31 17:16:51;2021-08-31T15:16:51.480000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001140262;401.600;1;;;
2021-08-31 17:16:51;2021-08-31T15:16:51.480000Z;SE0000195810;2021-08-31 17:16:51;2021-08-31T15:16:51.480000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001140261;401.600;19;;;
2021-08-31 17:16:26;2021-08-31T15:16:26.690000Z;SE0000195810;2021-08-31 17:16:26;2021-08-31T15:16:26.690000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001138959;401.400;25;;;
2021-08-31 17:16:10;2021-08-31T15:16:10.777000Z;SE0000195810;2021-08-31 17:16:10;2021-08-31T15:16:10.777000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001138099;401.600;39;;;
2021-08-31 17:15:35;2021-08-31T15:15:35.853000Z;SE0000195810;2021-08-31 17:15:35;2021-08-31T15:15:35.853000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001136227;401.400;34;;;
2021-08-31 17:15:35;2021-08-31T15:15:35.853000Z;SE0000195810;2021-08-31 17:15:35;2021-08-31T15:15:35.853000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001136226;401.400;4;;;
2021-08-31 17:15:33;2021-08-31T15:15:33.997000Z;SE0000195810;2021-08-31 17:15:33;2021-08-31T15:15:33.997000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001136106;401.200;10;;;
2021-08-31 17:15:33;2021-08-31T15:15:33.997000Z;SE0000195810;2021-08-31 17:15:33;2021-08-31T15:15:33.997000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001136105;401.400;89;;;
2021-08-31 17:15:33;2021-08-31T15:15:33.997000Z;SE0000195810;2021-08-31 17:15:33;2021-08-31T15:15:33.997000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001136104;401.400;75;;;
2021-08-31 17:15:33;2021-08-31T15:15:33.997000Z;SE0000195810;2021-08-31 17:15:33;2021-08-31T15:15:33.997000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001136103;401.400;48;;;
2021-08-31 17:15:33;2021-08-31T15:15:33.997000Z;SE0000195810;2021-08-31 17:15:33;2021-08-31T15:15:33.997000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001136102;401.400;2;;;
2021-08-31 17:15:21;2021-08-31T15:15:21.800000Z;SE0000195810;2021-08-31 17:15:21;2021-08-31T15:15:21.800000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001135489;401.800;21;;;
2021-08-31 17:15:21;2021-08-31T15:15:21.797000Z;SE0000195810;2021-08-31 17:15:21;2021-08-31T15:15:21.797000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001135488;401.600;2;;;
2021-08-31 17:15:21;2021-08-31T15:15:21.797000Z;SE0000195810;2021-08-31 17:15:21;2021-08-31T15:15:21.797000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001135487;401.600;23;;;
2021-08-31 17:15:21;2021-08-31T15:15:21.797000Z;SE0000195810;2021-08-31 17:15:21;2021-08-31T15:15:21.797000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001135486;401.600;24;;;
2021-08-31 17:15:21;2021-08-31T15:15:21.797000Z;SE0000195810;2021-08-31 17:15:21;2021-08-31T15:15:21.797000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001135485;401.600;11;;;
2021-08-31 17:14:21;2021-08-31T15:14:21.657000Z;SE0000195810;2021-08-31 17:14:21;2021-08-31T15:14:21.657000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001132517;401.600;38;;;
2021-08-31 17:14:21;2021-08-31T15:14:21.657000Z;SE0000195810;2021-08-31 17:14:21;2021-08-31T15:14:21.657000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001132516;401.600;25;;;
2021-08-31 17:14:21;2021-08-31T15:14:21.657000Z;SE0000195810;2021-08-31 17:14:21;2021-08-31T15:14:21.657000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001132515;401.600;9;;;
2021-08-31 17:14:21;2021-08-31T15:14:21.657000Z;SE0000195810;2021-08-31 17:14:21;2021-08-31T15:14:21.657000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001132514;401.600;2;;;
2021-08-31 17:14:19;2021-08-31T15:14:19.543000Z;SE0000195810;2021-08-31 17:14:19;2021-08-31T15:14:19.543000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001132417;402.000;20;;;
2021-08-31 17:13:57;2021-08-31T15:13:57.923000Z;SE0000195810;2021-08-31 17:13:57;2021-08-31T15:13:57.923000Z;SEK;XSTO;XSTO;MonetaryAmount;N;45-3-----PH---;F051032919;402.000;30;;;Standard Routed Trade
2021-08-31 17:13:57;2021-08-31T15:13:57.923000Z;SE0000195810;2021-08-31 17:13:57;2021-08-31T15:13:57.923000Z;SEK;XSTO;XSTO;MonetaryAmount;N;45-3-----PH---;F051032918;402.000;30;;;Standard Routed Trade
2021-08-31 17:13:57;2021-08-31T15:13:57.917000Z;SE0000195810;2021-08-31 17:13:57;2021-08-31T15:13:57.917000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001131248;402.000;23;;;
2021-08-31 17:13:57;2021-08-31T15:13:57.917000Z;SE0000195810;2021-08-31 17:13:57;2021-08-31T15:13:57.917000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001131247;402.000;4;;;
2021-08-31 17:13:57;2021-08-31T15:13:57.917000Z;SE0000195810;2021-08-31 17:13:57;2021-08-31T15:13:57.917000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001131246;402.000;1;;;
2021-08-31 17:13:57;2021-08-31T15:13:57.917000Z;SE0000195810;2021-08-31 17:13:57;2021-08-31T15:13:57.917000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001131245;402.000;3;;;
2021-08-31 17:13:57;2021-08-31T15:13:57.917000Z;SE0000195810;2021-08-31 17:13:57;2021-08-31T15:13:57.917000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001131244;402.000;8;;;
2021-08-31 17:13:57;2021-08-31T15:13:57.917000Z;SE0000195810;2021-08-31 17:13:57;2021-08-31T15:13:57.917000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001131243;402.000;2;;;
2021-08-31 17:13:57;2021-08-31T15:13:57.917000Z;SE0000195810;2021-08-31 17:13:57;2021-08-31T15:13:57.917000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001131242;402.000;16;;;
2021-08-31 17:13:47;2021-08-31T15:13:47.153000Z;SE0000195810;2021-08-31 17:13:47;2021-08-31T15:13:47.153000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001130796;402.200;9;;;
2021-08-31 17:13:34;2021-08-31T15:13:34.550000Z;SE0000195810;2021-08-31 17:13:34;2021-08-31T15:13:34.550000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------P----;001130166;402.000;5;;;
2021-08-31 17:13:33;2021-08-31T15:13:33.947000Z;SE0000195810;2021-08-31 17:13:33;2021-08-31T15:13:33.947000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001130121;402.000;3;;;
2021-08-31 17:13:33;2021-08-31T15:13:33.947000Z;SE0000195810;2021-08-31 17:13:33;2021-08-31T15:13:33.947000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001130120;402.000;12;;;
2021-08-31 17:13:33;2021-08-31T15:13:33.947000Z;SE0000195810;2021-08-31 17:13:33;2021-08-31T15:13:33.947000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001130119;402.000;25;;;
2021-08-31 17:13:33;2021-08-31T15:13:33.947000Z;SE0000195810;2021-08-31 17:13:33;2021-08-31T15:13:33.947000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001130118;402.000;6;;;
2021-08-31 17:13:08;2021-08-31T15:13:08.620000Z;SE0000195810;2021-08-31 17:13:08;2021-08-31T15:13:08.620000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001128954;402.400;1;;;
2021-08-31 17:12:32;2021-08-31T15:12:32.757000Z;SE0000195810;2021-08-31 17:12:32;2021-08-31T15:12:32.757000Z;SEK;MSTO;XSTO;MonetaryAmount;N;5U-------PH---;001127477;402.200;5;;;Auction On Demand
2021-08-31 17:11:58;2021-08-31T15:11:58.620000Z;SE0000195810;2021-08-31 17:11:58;2021-08-31T15:11:58.620000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001126013;402.200;17;;;
2021-08-31 17:11:58;2021-08-31T15:11:58.620000Z;SE0000195810;2021-08-31 17:11:58;2021-08-31T15:11:58.620000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001126012;402.200;1;;;
2021-08-31 17:11:58;2021-08-31T15:11:58.620000Z;SE0000195810;2021-08-31 17:11:58;2021-08-31T15:11:58.620000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001126011;402.200;3;;;
2021-08-31 17:11:43;2021-08-31T15:11:43.390000Z;SE0000195810;2021-08-31 17:11:43;2021-08-31T15:11:43.390000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001125421;402.600;3;;;
2021-08-31 17:11:43;2021-08-31T15:11:43.390000Z;SE0000195810;2021-08-31 17:11:43;2021-08-31T15:11:43.390000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001125420;402.600;7;;;
2021-08-31 17:11:43;2021-08-31T15:11:43.390000Z;SE0000195810;2021-08-31 17:11:43;2021-08-31T15:11:43.390000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001125419;402.600;2;;;
2021-08-31 17:11:43;2021-08-31T15:11:43.390000Z;SE0000195810;2021-08-31 17:11:43;2021-08-31T15:11:43.390000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001125418;402.600;49;;;
2021-08-31 17:10:58;2021-08-31T15:10:58.570000Z;SE0000195810;2021-08-31 17:10:58;2021-08-31T15:10:58.570000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------P----;001123207;402.800;24;;;
2021-08-31 17:10:58;2021-08-31T15:10:58.570000Z;SE0000195810;2021-08-31 17:10:58;2021-08-31T15:10:58.570000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------P----;001123206;402.800;2;;;
2021-08-31 17:10:58;2021-08-31T15:10:58.570000Z;SE0000195810;2021-08-31 17:10:58;2021-08-31T15:10:58.570000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------P----;001123205;402.800;7;;;
2021-08-31 17:10:44;2021-08-31T15:10:44.087000Z;SE0000195810;2021-08-31 17:10:44;2021-08-31T15:10:44.087000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001122723;403.000;19;;;
2021-08-31 17:10:44;2021-08-31T15:10:44.087000Z;SE0000195810;2021-08-31 17:10:44;2021-08-31T15:10:44.087000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001122722;403.000;19;;;
2021-08-31 17:10:44;2021-08-31T15:10:44.027000Z;SE0000195810;2021-08-31 17:10:44;2021-08-31T15:10:44.027000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001122721;403.000;3;;;
2021-08-31 17:10:44;2021-08-31T15:10:44.027000Z;SE0000195810;2021-08-31 17:10:44;2021-08-31T15:10:44.027000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001122720;403.000;5;;;
2021-08-31 17:10:44;2021-08-31T15:10:44.027000Z;SE0000195810;2021-08-31 17:10:44;2021-08-31T15:10:44.027000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001122719;403.000;10;;;
2021-08-31 17:10:43;2021-08-31T15:10:43.967000Z;SE0000195810;2021-08-31 17:10:43;2021-08-31T15:10:43.967000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001122716;403.000;26;;;
2021-08-31 17:10:43;2021-08-31T15:10:43.967000Z;SE0000195810;2021-08-31 17:10:43;2021-08-31T15:10:43.967000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001122715;403.000;113;;;
2021-08-31 17:10:43;2021-08-31T15:10:43.967000Z;SE0000195810;2021-08-31 17:10:43;2021-08-31T15:10:43.967000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001122714;403.000;35;;;
2021-08-31 17:10:43;2021-08-31T15:10:43.967000Z;SE0000195810;2021-08-31 17:10:43;2021-08-31T15:10:43.967000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001122713;403.000;22;;;
2021-08-31 17:10:43;2021-08-31T15:10:43.967000Z;SE0000195810;2021-08-31 17:10:43;2021-08-31T15:10:43.967000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001122712;403.000;81;;;
2021-08-31 17:10:34;2021-08-31T15:10:34.797000Z;SE0000195810;2021-08-31 17:10:34;2021-08-31T15:10:34.797000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001122343;403.400;94;;;
2021-08-31 17:09:34;2021-08-31T15:09:34.723000Z;SE0000195810;2021-08-31 17:09:34;2021-08-31T15:09:34.723000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001119413;403.600;25;;;
2021-08-31 17:09:26;2021-08-31T15:09:26.777000Z;SE0000195810;2021-08-31 17:09:26;2021-08-31T15:09:26.777000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001119059;403.600;24;;;
2021-08-31 17:09:26;2021-08-31T15:09:26.777000Z;SE0000195810;2021-08-31 17:09:26;2021-08-31T15:09:26.777000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001119058;403.600;26;;;
2021-08-31 17:08:47;2021-08-31T15:08:47.737000Z;SE0000195810;2021-08-31 17:08:47;2021-08-31T15:08:47.737000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001117501;403.200;182;;;
2021-08-31 17:08:47;2021-08-31T15:08:47.737000Z;SE0000195810;2021-08-31 17:08:47;2021-08-31T15:08:47.737000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;001117500;403.200;96;;;
